Order Id,Order Date,Year,Month,Month Name,Quarter,Product Category,Size,Region,Acquisition Channel,Units Ordered,Discount Applied,Discount Pct,Order Value Usd,Manufacturing Cost Usd,Fulfillment Cost Usd,Total Cogs Usd,Gross Profit Usd,Gross Margin Pct,Is Returned
ORD-13305,05-10-2024,2024,10,Oct,Q4,Outerwear,S,West,Instagram / Social,1,0,0,$51.41,$10.80,$2.58,$13.38,$38.03,73.97,0
ORD-13318,05-10-2024,2024,10,Oct,Q4,Bottoms,M,West,Direct,1,0,0,$32.28,$7.43,$2.77,$10.20,$22.08,68.4,0
ORD-13223,06-10-2024,2024,10,Oct,Q4,Dresses,L,North,Organic Search,1,1,0.16,$41.27,$9.20,$2.61,$11.81,$29.46,71.38,1
ORD-13297,06-10-2024,2024,10,Oct,Q4,Outerwear,M,North,Instagram / Social,1,0,0,$49.76,$10.98,$2.55,$13.53,$36.23,72.81,0
ORD-13309,06-10-2024,2024,10,Oct,Q4,Outerwear,M,South,Instagram / Social,1,1,0.1,$50.65,$11.45,$2.69,$14.14,$36.51,72.08,0
ORD-13186,07-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,0,0,$30.32,$6.29,$2.70,$8.99,$21.33,70.35,0
ORD-13194,07-10-2024,2024,10,Oct,Q4,Dresses,S,South,Paid Search,1,0,0,$42.82,$8.88,$2.53,$11.41,$31.41,73.35,0
ORD-13203,07-10-2024,2024,10,Oct,Q4,Activewear,XL,North,Direct,3,0,0,$36.43,$7.52,$2.66,$10.18,$26.25,72.06,0
ORD-13232,07-10-2024,2024,10,Oct,Q4,Dresses,M,East,Instagram / Social,1,0,0,$41.52,$9.61,$2.59,$12.20,$29.32,70.62,0
ORD-13272,07-10-2024,2024,10,Oct,Q4,Accessories,S,East,Organic Search,1,0,0,$17.93,$3.79,$2.77,$6.56,$11.37,63.41,0
ORD-13329,07-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,North,Email Campaign,1,1,0.18,$28.50,$5.82,$2.59,$8.41,$20.09,70.49,0
ORD-13200,08-10-2024,2024,10,Oct,Q4,Outerwear,S,East,Instagram / Social,2,1,0.18,$54.00,$11.21,$2.80,$14.01,$39.99,74.06,0
ORD-13206,08-10-2024,2024,10,Oct,Q4,Dresses,M,East,Organic Search,3,0,0,$45.20,$9.04,$2.70,$11.74,$33.46,74.03,0
ORD-13236,08-10-2024,2024,10,Oct,Q4,Bottoms,XS,South,Direct,2,0,0,$34.18,$7.41,$2.74,$10.15,$24.03,70.3,0
ORD-13252,08-10-2024,2024,10,Oct,Q4,Accessories,L,South,Instagram / Social,2,0,0,$19.83,$3.99,$2.68,$6.67,$13.16,66.36,0
ORD-13259,08-10-2024,2024,10,Oct,Q4,Bottoms,XS,North,Organic Search,1,1,0.14,$31.87,$7.26,$2.51,$9.77,$22.10,69.34,0
ORD-13280,08-10-2024,2024,10,Oct,Q4,Dresses,L,East,Instagram / Social,1,0,0,$41.33,$9.16,$2.63,$11.79,$29.54,71.47,0
ORD-13287,08-10-2024,2024,10,Oct,Q4,Outerwear,M,North,Email Campaign,1,0,0,$55.03,$10.99,$2.74,$13.73,$41.30,75.05,0
ORD-13198,09-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,L,North,Instagram / Social,1,1,0.09,$27.04,$6.27,$2.64,$8.91,$18.13,67.05,0
ORD-13229,09-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,South,Organic Search,1,0,0,$30.41,$5.94,$2.81,$8.75,$21.66,71.23,0
ORD-13261,09-10-2024,2024,10,Oct,Q4,Dresses,S,East,Paid Search,1,0,0,$45.32,$8.93,$2.58,$11.51,$33.81,74.6,0
ORD-13304,09-10-2024,2024,10,Oct,Q4,Outerwear,S,North,Direct,1,0,0,$53.93,$11.29,$2.78,$14.07,$39.86,73.91,1
ORD-13325,09-10-2024,2024,10,Oct,Q4,Bottoms,M,North,Instagram / Social,2,1,0.18,$34.75,$7.44,$2.55,$9.99,$24.76,71.25,1
ORD-13212,10-10-2024,2024,10,Oct,Q4,Outerwear,M,South,Instagram / Social,1,1,0.07,$50.02,$10.56,$2.79,$13.35,$36.67,73.31,0
ORD-13248,10-10-2024,2024,10,Oct,Q4,Activewear,S,West,Instagram / Social,1,0,0,$34.73,$8.04,$2.82,$10.86,$23.87,68.73,0
ORD-13257,10-10-2024,2024,10,Oct,Q4,Bottoms,L,East,Paid Search,2,0,0,$32.89,$7.19,$2.76,$9.95,$22.94,69.75,0
ORD-13286,10-10-2024,2024,10,Oct,Q4,Outerwear,XS,East,Email Campaign,1,0,0,$52.66,$10.93,$2.48,$13.41,$39.25,74.53,1
ORD-13335,10-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,North,Paid Search,1,0,0,$27.53,$6.05,$2.65,$8.70,$18.83,68.4,0
ORD-13205,11-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Email Campaign,2,0,0,$29.66,$6.28,$2.55,$8.83,$20.83,70.23,1
ORD-13207,11-10-2024,2024,10,Oct,Q4,Outerwear,XL,East,Email Campaign,1,0,0,$52.64,$10.62,$2.51,$13.13,$39.51,75.06,0
ORD-13218,11-10-2024,2024,10,Oct,Q4,Outerwear,XL,South,Paid Search,2,1,0.17,$50.02,$11.45,$2.51,$13.96,$36.06,72.09,0
ORD-13225,11-10-2024,2024,10,Oct,Q4,Bottoms,L,South,Paid Search,1,0,0,$31.38,$7.04,$2.49,$9.53,$21.85,69.63,0
ORD-13254,11-10-2024,2024,10,Oct,Q4,Dresses,M,North,Instagram / Social,1,1,0.18,$40.94,$9.30,$2.58,$11.88,$29.06,70.98,1
ORD-13267,11-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XS,North,Instagram / Social,2,0,0,$27.35,$6.07,$2.66,$8.73,$18.62,68.08,0
ORD-13300,11-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,North,Paid Search,3,0,0,$29.25,$6.11,$2.51,$8.62,$20.63,70.53,0
ORD-13191,12-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,West,Email Campaign,1,0,0,$26.75,$5.81,$2.48,$8.29,$18.46,69.01,1
ORD-13201,12-10-2024,2024,10,Oct,Q4,Outerwear,XL,South,Instagram / Social,1,0,0,$54.30,$10.78,$2.67,$13.45,$40.85,75.23,1
ORD-13235,12-10-2024,2024,10,Oct,Q4,Outerwear,XS,West,Instagram / Social,2,0,0,$55.12,$11.14,$2.57,$13.71,$41.41,75.13,0
ORD-13241,12-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,West,Instagram / Social,1,1,0.06,$28.60,$6.00,$2.48,$8.48,$20.12,70.35,0
ORD-13277,12-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,South,Direct,2,0,0,$30.14,$5.92,$2.78,$8.70,$21.44,71.13,0
ORD-13312,12-10-2024,2024,10,Oct,Q4,Outerwear,M,East,Instagram / Social,2,0,0,$55.40,$11.29,$2.71,$14.00,$41.40,74.73,1
ORD-13324,12-10-2024,2024,10,Oct,Q4,Bottoms,S,South,Direct,2,0,0,$32.57,$7.40,$2.70,$10.10,$22.47,68.99,0
ORD-13333,12-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,L,East,Organic Search,2,0,0,$29.36,$5.88,$2.49,$8.37,$20.99,71.49,0
ORD-13334,12-10-2024,2024,10,Oct,Q4,Outerwear,M,North,Organic Search,1,0,0,$50.90,$11.30,$2.77,$14.07,$36.83,72.36,0
ORD-13185,13-10-2024,2024,10,Oct,Q4,Outerwear,S,South,Organic Search,2,0,0,$52.73,$11.37,$2.61,$13.98,$38.75,73.49,0
ORD-13216,13-10-2024,2024,10,Oct,Q4,Bottoms,XL,East,Paid Search,2,0,0,$31.66,$7.37,$2.81,$10.18,$21.48,67.85,0
ORD-13245,13-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Instagram / Social,2,0,0,$29.73,$6.21,$2.47,$8.68,$21.05,70.8,0
ORD-13292,13-10-2024,2024,10,Oct,Q4,Bottoms,L,West,Instagram / Social,1,0,0,$32.78,$7.18,$2.73,$9.91,$22.87,69.77,0
ORD-13181,14-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,North,Paid Search,1,0,0,$28.27,$6.19,$2.75,$8.94,$19.33,68.38,1
ORD-13234,14-10-2024,2024,10,Oct,Q4,Accessories,M,East,Instagram / Social,1,0,0,$20.47,$4.05,$2.66,$6.71,$13.76,67.22,0
ORD-13242,14-10-2024,2024,10,Oct,Q4,Dresses,S,South,Instagram / Social,1,0,0,$44.82,$9.50,$2.72,$12.22,$32.60,72.74,0
ORD-13295,14-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,North,Instagram / Social,2,1,0.12,$29.30,$5.81,$2.47,$8.28,$21.02,71.74,0
ORD-13319,14-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,North,Paid Search,1,1,0.11,$29.04,$6.24,$2.67,$8.91,$20.13,69.32,0
ORD-13336,14-10-2024,2024,10,Oct,Q4,Outerwear,S,East,Organic Search,3,1,0.19,$52.77,$10.60,$2.77,$13.37,$39.40,74.66,0
ORD-13193,15-10-2024,2024,10,Oct,Q4,Outerwear,L,East,Email Campaign,1,1,0.06,$48.95,$10.65,$2.55,$13.20,$35.75,73.03,0
ORD-13215,15-10-2024,2024,10,Oct,Q4,Dresses,S,South,Direct,1,0,0,$40.78,$8.92,$2.80,$11.72,$29.06,71.26,0
ORD-13240,15-10-2024,2024,10,Oct,Q4,Outerwear,L,East,Instagram / Social,3,0,0,$55.50,$11.52,$2.80,$14.32,$41.18,74.2,0
ORD-13271,15-10-2024,2024,10,Oct,Q4,Outerwear,S,West,Direct,1,0,0,$53.58,$11.06,$2.67,$13.73,$39.85,74.37,0
ORD-13284,15-10-2024,2024,10,Oct,Q4,Outerwear,XXL,North,Paid Search,1,0,0,$51.06,$11.20,$2.49,$13.69,$37.37,73.19,0
ORD-13298,15-10-2024,2024,10,Oct,Q4,Outerwear,M,North,Instagram / Social,1,0,0,$53.53,$11.50,$2.65,$14.15,$39.38,73.57,0
ORD-13331,15-10-2024,2024,10,Oct,Q4,Dresses,L,East,Paid Search,1,0,0,$40.56,$9.54,$2.83,$12.37,$28.19,69.5,0
ORD-13337,15-10-2024,2024,10,Oct,Q4,Outerwear,S,East,Paid Search,1,0,0,$52.75,$11.04,$2.66,$13.70,$39.05,74.03,0
ORD-13189,16-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XS,South,Direct,2,0,0,$28.57,$6.35,$2.71,$9.06,$19.51,68.29,0
ORD-13204,16-10-2024,2024,10,Oct,Q4,Bottoms,L,East,Paid Search,2,0,0,$35.68,$7.45,$2.52,$9.97,$25.71,72.06,1
ORD-13208,16-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,South,Instagram / Social,1,1,0.11,$28.56,$6.20,$2.51,$8.71,$19.85,69.5,0
ORD-13213,16-10-2024,2024,10,Oct,Q4,Accessories,S,North,Instagram / Social,2,0,0,$19.86,$4.12,$2.48,$6.60,$13.26,66.77,0
ORD-13237,16-10-2024,2024,10,Oct,Q4,Dresses,S,East,Direct,1,0,0,$41.47,$9.61,$2.63,$12.24,$29.23,70.48,0
ORD-13263,16-10-2024,2024,10,Oct,Q4,Outerwear,XL,East,Organic Search,1,0,0,$53.36,$11.37,$2.70,$14.07,$39.29,73.63,0
ORD-13273,16-10-2024,2024,10,Oct,Q4,Dresses,M,West,Instagram / Social,1,0,0,$45.01,$9.32,$2.76,$12.08,$32.93,73.16,0
ORD-13291,16-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Instagram / Social,2,0,0,$26.91,$6.01,$2.47,$8.48,$18.43,68.49,0
ORD-13210,17-10-2024,2024,10,Oct,Q4,Dresses,S,East,Organic Search,1,0,0,$40.47,$9.31,$2.50,$11.81,$28.66,70.82,0
ORD-13183,18-10-2024,2024,10,Oct,Q4,Bottoms,L,West,Direct,1,1,0.17,$32.61,$7.40,$2.63,$10.03,$22.58,69.24,1
ORD-13264,18-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Email Campaign,1,1,0.05,$28.79,$5.89,$2.54,$8.43,$20.36,70.72,0
ORD-13303,18-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,West,Paid Search,1,0,0,$30.47,$5.92,$2.54,$8.46,$22.01,72.23,0
ORD-13328,18-10-2024,2024,10,Oct,Q4,Outerwear,L,North,Instagram / Social,3,0,0,$55.54,$11.50,$2.51,$14.01,$41.53,74.77,1
ORD-13338,18-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,West,Direct,2,0,0,$28.10,$6.41,$2.78,$9.19,$18.91,67.3,0
ORD-13196,19-10-2024,2024,10,Oct,Q4,Outerwear,S,West,Instagram / Social,1,0,0,$54.09,$11.46,$2.48,$13.94,$40.15,74.23,0
ORD-13227,19-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,L,North,Instagram / Social,1,0,0,$28.84,$6.00,$2.71,$8.71,$20.13,69.8,0
ORD-13244,19-10-2024,2024,10,Oct,Q4,Dresses,M,North,Instagram / Social,2,0,0,$42.96,$9.14,$2.51,$11.65,$31.31,72.88,0
ORD-13317,19-10-2024,2024,10,Oct,Q4,Dresses,M,West,Organic Search,1,0,0,$43.09,$8.76,$2.67,$11.43,$31.66,73.47,0
ORD-13322,19-10-2024,2024,10,Oct,Q4,Accessories,S,North,Instagram / Social,3,0,0,$18.70,$4.10,$2.60,$6.70,$12.00,64.17,0
ORD-13326,19-10-2024,2024,10,Oct,Q4,Bottoms,L,North,Paid Search,1,0,0,$35.29,$7.16,$2.77,$9.93,$25.36,71.86,1
ORD-13308,20-10-2024,2024,10,Oct,Q4,Outerwear,S,East,Organic Search,3,0,0,$49.25,$10.98,$2.53,$13.51,$35.74,72.57,0
ORD-13313,20-10-2024,2024,10,Oct,Q4,Bottoms,XL,West,Organic Search,1,0,0,$34.94,$6.84,$2.53,$9.37,$25.57,73.18,0
ORD-13182,21-10-2024,2024,10,Oct,Q4,Outerwear,M,West,Direct,2,0,0,$52.45,$10.89,$2.50,$13.39,$39.06,74.47,1
ORD-13274,21-10-2024,2024,10,Oct,Q4,Bottoms,XL,West,Organic Search,1,0,0,$31.79,$7.41,$2.50,$9.91,$21.88,68.83,0
ORD-13281,21-10-2024,2024,10,Oct,Q4,Bottoms,M,East,Organic Search,1,0,0,$31.44,$6.96,$2.52,$9.48,$21.96,69.85,0
ORD-13316,21-10-2024,2024,10,Oct,Q4,Dresses,M,West,Organic Search,2,0,0,$44.56,$9.14,$2.70,$11.84,$32.72,73.43,1
ORD-13332,21-10-2024,2024,10,Oct,Q4,Dresses,XL,East,Instagram / Social,1,0,0,$45.44,$9.60,$2.83,$12.43,$33.01,72.65,0
ORD-13184,22-10-2024,2024,10,Oct,Q4,Bottoms,M,South,Instagram / Social,3,0,0,$33.27,$7.09,$2.68,$9.77,$23.50,70.63,0
ORD-13197,22-10-2024,2024,10,Oct,Q4,Activewear,M,West,Instagram / Social,1,1,0.1,$39.11,$7.87,$2.71,$10.58,$28.53,72.95,0
ORD-13219,22-10-2024,2024,10,Oct,Q4,Outerwear,S,South,Organic Search,1,0,0,$53.16,$11.29,$2.67,$13.96,$39.20,73.74,0
ORD-13247,22-10-2024,2024,10,Oct,Q4,Outerwear,XL,North,Organic Search,2,0,0,$49.53,$11.63,$2.73,$14.36,$35.17,71.01,1
ORD-13266,22-10-2024,2024,10,Oct,Q4,Accessories,XL,South,Email Campaign,1,0,0,$18.95,$3.97,$2.83,$6.80,$12.15,64.12,0
ORD-13301,22-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,L,West,Instagram / Social,3,0,0,$29.94,$6.41,$2.83,$9.24,$20.70,69.14,0
ORD-13220,23-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XS,North,Organic Search,1,0,0,$27.55,$5.99,$2.49,$8.48,$19.07,69.22,0
ORD-13276,23-10-2024,2024,10,Oct,Q4,Dresses,XL,South,Email Campaign,1,0,0,$43.30,$9.60,$2.75,$12.35,$30.95,71.48,0
ORD-13285,23-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,West,Instagram / Social,1,0,0,$28.11,$6.06,$2.70,$8.76,$19.35,68.84,0
ORD-13299,23-10-2024,2024,10,Oct,Q4,Dresses,M,North,Paid Search,1,0,0,$43.78,$9.10,$2.73,$11.83,$31.95,72.98,0
ORD-13327,23-10-2024,2024,10,Oct,Q4,Outerwear,L,East,Direct,1,0,0,$52.27,$10.57,$2.48,$13.05,$39.22,75.03,0
ORD-13265,24-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XXL,North,Email Campaign,1,0,0,$28.11,$6.04,$2.79,$8.83,$19.28,68.59,1
ORD-13270,24-10-2024,2024,10,Oct,Q4,Accessories,XL,South,Instagram / Social,2,0,0,$20.02,$3.96,$2.77,$6.73,$13.29,66.38,0
ORD-13289,24-10-2024,2024,10,Oct,Q4,Accessories,M,North,Paid Search,2,0,0,$18.36,$3.89,$2.52,$6.41,$11.95,65.09,0
ORD-13199,25-10-2024,2024,10,Oct,Q4,Outerwear,XL,West,Instagram / Social,1,0,0,$55.66,$10.62,$2.65,$13.27,$42.39,76.16,0
ORD-13202,25-10-2024,2024,10,Oct,Q4,Accessories,XL,North,Email Campaign,2,1,0.06,$19.99,$4.16,$2.66,$6.82,$13.17,65.88,0
ORD-13214,25-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,1,0.11,$26.85,$6.05,$2.69,$8.74,$18.11,67.45,0
ORD-13221,25-10-2024,2024,10,Oct,Q4,Activewear,M,East,Paid Search,1,0,0,$37.54,$7.63,$2.65,$10.28,$27.26,72.62,0
ORD-13228,25-10-2024,2024,10,Oct,Q4,Dresses,L,North,Email Campaign,2,0,0,$44.79,$8.90,$2.82,$11.72,$33.07,73.83,0
ORD-13253,25-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,South,Email Campaign,3,0,0,$30.35,$5.92,$2.60,$8.52,$21.83,71.93,0
ORD-13275,25-10-2024,2024,10,Oct,Q4,Bottoms,XL,North,Instagram / Social,3,0,0,$32.58,$7.24,$2.76,$10.00,$22.58,69.31,1
ORD-13217,26-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XXL,East,Organic Search,1,0,0,$30.08,$6.27,$2.55,$8.82,$21.26,70.68,0
ORD-13233,27-10-2024,2024,10,Oct,Q4,Accessories,L,North,Direct,2,0,0,$19.41,$4.05,$2.54,$6.59,$12.82,66.05,0
ORD-13255,27-10-2024,2024,10,Oct,Q4,Dresses,XL,North,Instagram / Social,2,0,0,$45.32,$9.22,$2.47,$11.69,$33.63,74.21,0
ORD-13293,27-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,L,North,Paid Search,1,0,0,$27.79,$5.85,$2.50,$8.35,$19.44,69.95,0
ORD-13323,27-10-2024,2024,10,Oct,Q4,Dresses,XXL,South,Paid Search,3,0,0,$40.53,$9.32,$2.60,$11.92,$28.61,70.59,0
ORD-13330,27-10-2024,2024,10,Oct,Q4,Accessories,XL,West,Email Campaign,2,0,0,$19.71,$3.87,$2.57,$6.44,$13.27,67.33,0
ORD-13306,28-10-2024,2024,10,Oct,Q4,Outerwear,XL,West,Organic Search,1,0,0,$53.86,$10.85,$2.73,$13.58,$40.28,74.79,0
ORD-13315,28-10-2024,2024,10,Oct,Q4,Dresses,M,West,Organic Search,1,1,0.1,$45.64,$9.22,$2.75,$11.97,$33.67,73.77,0
ORD-13190,29-10-2024,2024,10,Oct,Q4,Outerwear,S,South,Paid Search,1,0,0,$54.89,$11.46,$2.55,$14.01,$40.88,74.48,0
ORD-13231,29-10-2024,2024,10,Oct,Q4,Bottoms,M,West,Direct,1,0,0,$32.86,$7.23,$2.55,$9.78,$23.08,70.24,0
ORD-13238,29-10-2024,2024,10,Oct,Q4,Accessories,S,West,Email Campaign,1,0,0,$18.30,$4.08,$2.82,$6.90,$11.40,62.3,0
ORD-13249,29-10-2024,2024,10,Oct,Q4,Bottoms,L,North,Email Campaign,3,0,0,$32.22,$7.36,$2.82,$10.18,$22.04,68.4,0
ORD-13192,30-10-2024,2024,10,Oct,Q4,Dresses,M,West,Email Campaign,1,0,0,$42.15,$9.57,$2.65,$12.22,$29.93,71.01,0
ORD-13250,30-10-2024,2024,10,Oct,Q4,Outerwear,XS,North,Direct,2,0,0,$53.83,$10.94,$2.53,$13.47,$40.36,74.98,0
ORD-13278,30-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,M,West,Instagram / Social,2,0,0,$30.49,$6.26,$2.67,$8.93,$21.56,70.71,0
ORD-13282,30-10-2024,2024,10,Oct,Q4,Outerwear,L,South,Paid Search,1,0,0,$53.24,$11.17,$2.68,$13.85,$39.39,73.99,0
ORD-13283,30-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,XL,South,Email Campaign,1,1,0.1,$27.55,$5.86,$2.64,$8.50,$19.05,69.15,0
ORD-13288,30-10-2024,2024,10,Oct,Q4,Bottoms,S,East,Instagram / Social,1,1,0.13,$34.42,$7.45,$2.71,$10.16,$24.26,70.48,1
ORD-13302,30-10-2024,2024,10,Oct,Q4,Outerwear,XXL,North,Paid Search,2,0,0,$51.32,$11.34,$2.61,$13.95,$37.37,72.82,1
ORD-13188,31-10-2024,2024,10,Oct,Q4,Bottoms,XXL,East,Instagram / Social,3,0,0,$31.95,$7.41,$2.74,$10.15,$21.80,68.23,0
ORD-13209,31-10-2024,2024,10,Oct,Q4,Activewear,S,East,Organic Search,1,1,0.05,$37.63,$7.87,$2.49,$10.36,$27.27,72.47,0
ORD-13211,31-10-2024,2024,10,Oct,Q4,Bottoms,XXL,South,Instagram / Social,3,1,0.1,$31.48,$7.22,$2.68,$9.90,$21.58,68.55,0
ORD-13224,31-10-2024,2024,10,Oct,Q4,Outerwear,S,East,Direct,2,0,0,$52.60,$10.98,$2.72,$13.70,$38.90,73.95,0
ORD-13230,31-10-2024,2024,10,Oct,Q4,Accessories,M,South,Instagram / Social,1,0,0,$18.14,$4.10,$2.55,$6.65,$11.49,63.34,0
ORD-13321,31-10-2024,2024,10,Oct,Q4,Tops & T-Shirts,S,South,Instagram / Social,2,0,0,$27.45,$5.99,$2.66,$8.65,$18.80,68.49,0
ORD-13377,01-11-2024,2024,11,Nov,Q4,Bottoms,M,South,Email Campaign,2,0,0,$33.16,$6.78,$2.82,$9.60,$23.56,71.05,0
ORD-13403,01-11-2024,2024,11,Nov,Q4,Dresses,XS,South,Instagram / Social,1,0,0,$44.77,$9.35,$2.60,$11.95,$32.82,73.31,0
ORD-13434,01-11-2024,2024,11,Nov,Q4,Outerwear,M,North,Organic Search,1,0,0,$55.11,$10.86,$2.61,$13.47,$41.64,75.56,0
ORD-13453,01-11-2024,2024,11,Nov,Q4,Outerwear,L,East,Organic Search,1,0,0,$49.77,$11.52,$2.69,$14.21,$35.56,71.45,0
ORD-13465,01-11-2024,2024,11,Nov,Q4,Outerwear,M,East,Paid Search,1,1,0.08,$51.17,$11.27,$2.55,$13.82,$37.35,72.99,0
ORD-13483,01-11-2024,2024,11,Nov,Q4,Bottoms,M,North,Direct,3,0,0,$34.47,$7.13,$2.47,$9.60,$24.87,72.15,0
ORD-13484,01-11-2024,2024,11,Nov,Q4,Dresses,L,North,Email Campaign,2,0,0,$43.14,$9.25,$2.82,$12.07,$31.07,72.02,0
ORD-13488,01-11-2024,2024,11,Nov,Q4,Tops & T-Shirts,S,East,Organic Search,1,0,0,$28.84,$6.32,$2.52,$8.84,$20.00,69.35,0
ORD-13497,01-11-2024,2024,11,Nov,Q4,Bottoms,M,North,Instagram / Social,1,0,0,$35.61,$7.32,$2.71,$10.03,$25.58,71.83,0
ORD-13347,02-11-2024,2024,11,Nov,Q4,Bottoms,M,South,Paid Search,2,0,0,$34.86,$6.78,$2.63,$9.41,$25.45,73.01,0
ORD-13356,02-11-2024,2024,11,Nov,Q4,Outerwear,M,West,Organic Search,1,0,0,$50.14,$11.37,$2.65,$14.02,$36.12,72.04,1
ORD-13440,02-11-2024,2024,11,Nov,Q4,Outerwear,M,East,Instagram / Social,2,0,0,$52.98,$11.61,$2.63,$14.24,$38.74,73.12,0
ORD-13454,02-11-2024,2024,11,Nov,Q4,Tops & T-Shirts,M,North,Email Campaign,1,0,0,$26.91,$6.03,$2.50,$8.53,$18.38,68.3,0
ORD-13461,02-11-2024,2024,11,Nov,Q4,Outerwear,L,South,Email Campaign,1,0,0,$50.82,$10.82,$2.49,$13.31,$37.51,73.81,0
ORD-13464,02-11-2024,2024,11,Nov,Q4,Dresses,L,West,Instagram / Social,1,0,0,$41.40,$9.13,$2.60,$11.73,$29.67,71.67,0
ORD-13474,02-11-2024,2024,11,Nov,Q4,Bottoms,L,West,Organic Search,1,0,0,$31.66,$7.46,$2.53,$9.99,$21.67,68.45,0
ORD-13491,02-11-2024,2024,11,Nov,Q4,Tops & T-Shirts,XXL,North,Instagram / Social,1,0,0,$27.96,$6.31,$2.65,$8.96,$19.00,67.95,0
ORD-13520,02-11-2024,2024,11,Nov,Q4,Bottoms,XL,North,Organic Search,1,0,0,$31.38,$6.89,$2.59,$9.48,$21.90,69.79,0
ORD-13379,03-11-2024,2024,11,Nov,Q4,Dresses,M,North,Instagram / Social,1,1,0.06,$45.06,$9.34,$2.79,$12.13,$32.93,73.08,0
ORD-13471,03-11-2024,2024,11,Nov,Q4,Outerwear,L,South,Organic Search,2,0,0,$51.01,$11.41,$2.75,$14.16,$36.85,72.24,0
ORD-13479,03-11-2024,2024,11,Nov,Q4,Outerwear,M,North,Email Campaign,3,0,0,$55.34,$10.93,$2.66,$13.59,$41.75,75.44,0
ORD-13482,03-11-2024,2024,11,Nov,Q4,Dresses,L,West,Email Campaign,2,1,0.16,$45.21,$8.85,$2.47,$11.32,$33.89,74.96,0
ORD-13366,04-11-2024,2024,11,Nov,Q4,Tops & T-Shirts,XL,West,Instagram / Social,1,0,0,$28.54,$6.12,$2.65,$8.77,$19.77,69.27,0
ORD-13383,04-11-2024,2024,11,Nov,Q4,Dresses,L,East,Paid Search,2,0,0,$41.74,$9.51,$2.59,$12.10,$29.64,71.01,1
ORD-13412,04-11-2024,2024,11,Nov,Q4,Outerwear,M,East,Direct,1,0,0,$55.74,$11.47,$2.56,$14.03,$41.71,74.83,1
ORD-13420,04-11-2024,2024,11,Nov,Q4,Dresses,L,West,Direct,1,0,0,$39.94,$9.31,$2.57,$11.88,$28.06,70.26,0
ORD-13341,05-11-2024,2024,11,Nov,Q4,Tops & T-Shirts,M,West,Organic Search,1,0,0,$28.61,$6.30,$2.54,$8.84,$19.77,69.1,0
ORD-13345,06-11-2024,2024,11,Nov,Q4,Outerwear,L,East,Paid Search,1,1,0.15,$54.61,$11.11,$2.70,$13.81,$40.80,74.71,0
ORD-13397,06-11-2024,2024,11,Nov,Q4,Activewear,S,North,Direct,1,0,0,$38.01,$7.53,$2.82,$10.35,$27.66,72.77,0
ORD-13457,06-11-2024,2024,11,Nov,Q4,Bottoms,L,South,Paid Search,3,1,0.14,$35.76,$6.97,$2.60,$9.57,$26.19,73.24,0
ORD-13508,06-11-2024,2024,11,Nov,Q4,Bottoms,M,East,Direct,2,0,0,$35.80,$7.20,$2.54,$9.74,$26.06,72.79,0
ORD-13351,07-11-2024,2024,11,Nov,Q4,Accessories,XS,South,Instagram / Social,2,0,0,$19.02,$3.85,$2.60,$6.45,$12.57,66.09,0
ORD-13390,07-11-2024,2024,11,Nov,Q4,Activewear,M,West,Instagram / Social,1,0,0,$35.88,$7.80,$2.52,$10.32,$25.56,71.24,0
